date,TCB_code,TCB_high,TCB_low,TCB_open,TCB_close,TCB_adjust,TCB_volume_match,TCB_value_match
2019-01-11,TCB,26.3,25.85,25.85,26.0,12.61,1623150.0,42340000000.0
2019-01-10,TCB,25.95,25.75,25.8,25.8,12.51,1644380.0,42487000000.0
2019-01-09,TCB,26.0,25.1,25.2,25.8,12.51,3192180.0,81755000000.0
2019-01-08,TCB,25.2,25.05,25.15,25.1,12.17,843170.0,21178000000.0
2019-01-07,TCB,25.5,25.1,25.15,25.1,12.17,1436930.0,36243000000.0
2019-01-04,TCB,25.0,23.25,25.0,24.95,12.1,2970830.0,72939000000.0
2019-01-03,TCB,25.75,25.0,25.7,25.0,12.12,1811430.0,45900000000.0
2019-01-02,TCB,26.05,25.6,25.6,25.6,12.41,1329030.0,34284000000.0
2018-12-28,TCB,26.3,25.85,26.3,25.85,12.53,1849440.0,48224000000.0
2018-12-27,TCB,26.65,26.05,26.5,26.05,12.63,2093990.0,55238000000.0
2018-12-26,TCB,26.6,25.95,26.3,26.0,12.61,1965260.0,51339000000.0
2018-12-25,TCB,26.55,25.8,26.2,26.4,12.8,2408040.0,63188000000.0
2018-12-24,TCB,27.4,26.9,27.3,26.9,13.04,1250440.0,33914000000.0
2018-12-21,TCB,27.3,26.7,27.0,27.3,13.24,1436860.0,38801000000.0
2018-12-20,TCB,27.7,27.1,27.2,27.25,13.21,1096130.0,30028000000.0
2018-12-19,TCB,27.5,26.95,27.4,27.5,13.33,1152330.0,31347000000.0
2018-12-18,TCB,27.5,26.7,27.0,27.5,13.33,3565390.0,96461000000.0
2018-12-17,TCB,28.5,27.4,28.3,27.4,13.29,3335920.0,93638000000.0
2018-12-14,TCB,28.8,28.5,28.5,28.65,13.89,2395670.0,68631000000.0
2018-12-13,TCB,29.15,28.7,29.0,28.7,13.92,2502500.0,72325000000.0
2018-12-12,TCB,28.9,28.3,28.5,28.9,14.01,3106230.0,88928000000.0
2018-12-11,TCB,28.5,28.1,28.35,28.3,13.72,2451470.0,69307000000.0
2018-12-10,TCB,28.35,27.7,27.9,28.25,13.7,3389080.0,95131000000.0
2018-12-07,TCB,28.5,27.8,28.2,28.0,13.58,2249340.0,63405000000.0
2018-12-06,TCB,28.45,27.9,28.0,28.15,13.65,2977170.0,84004000000.0
2018-12-05,TCB,28.3,27.3,27.5,28.0,13.58,3540000.0,98558000000.0
2018-12-04,TCB,27.95,27.2,27.2,27.8,13.48,2885160.0,79619000000.0
2018-12-03,TCB,27.2,26.3,26.5,27.2,13.19,3059840.0,82119000000.0
2018-11-30,TCB,26.3,26.0,26.25,26.05,12.63,635260.0,16575000000.0
2018-11-29,TCB,26.6,26.05,26.45,26.05,12.63,1304530.0,34389000000.0
2018-11-28,TCB,26.15,25.9,26.0,26.15,12.68,668970.0,17420000000.0
2018-11-27,TCB,26.5,25.95,26.3,26.0,12.61,1040020.0,27260000000.0
2018-11-26,TCB,26.45,25.95,26.0,25.95,12.58,1195560.0,31282000000.0
2018-11-23,TCB,26.6,26.1,26.5,26.1,12.66,643390.0,16931000000.0
2018-11-22,TCB,26.9,24.65,26.9,26.5,12.85,901490.0,23908000000.0
2018-11-21,TCB,26.8,25.9,26.0,26.5,12.85,1028070.0,27121000000.0
2018-11-20,TCB,26.55,26.1,26.3,26.4,12.8,1534530.0,40452000000.0
2018-11-19,TCB,26.7,25.7,25.7,26.5,12.85,1754860.0,46181000000.0
2018-11-16,TCB,26.4,25.45,25.5,25.7,12.46,645780.0,16631000000.0
2018-11-15,TCB,25.55,25.05,25.25,25.25,12.24,971850.0,24583000000.0
2018-11-14,TCB,26.0,25.15,25.6,25.25,12.24,1692450.0,43146000000.0
2018-11-13,TCB,26.0,25.7,25.7,25.75,12.49,947810.0,24488000000.0
2018-11-12,TCB,26.5,25.85,26.3,26.3,12.75,784460.0,20535000000.0
2018-11-09,TCB,26.95,26.35,26.85,26.35,12.78,1090990.0,29001000000.0
2018-11-08,TCB,27.5,26.95,27.5,27.0,13.09,710570.0,19292000000.0
2018-11-07,TCB,27.2,26.7,26.7,27.0,13.09,1180500.0,31858000000.0
2018-11-06,TCB,27.4,26.75,27.4,26.95,13.07,1174180.0,31660000000.0
2018-11-05,TCB,26.95,26.5,26.7,26.85,13.02,920120.0,24604000000.0
2018-11-02,TCB,26.95,26.2,26.6,26.6,12.9,1048790.0,27972000000.0
2018-11-01,TCB,26.95,26.1,26.95,26.1,12.66,802870.0,21239000000.0
2018-10-31,TCB,26.9,26.1,26.1,26.9,13.04,1230140.0,32663000000.0
2018-10-30,TCB,26.1,25.6,25.7,25.8,12.51,1327540.0,34380000000.0
2018-10-29,TCB,26.0,25.5,25.8,25.7,12.46,1473740.0,37982000000.0
2018-10-26,TCB,26.9,25.5,26.9,25.85,12.53,1747390.0,45431000000.0
2018-10-25,TCB,26.3,25.1,25.2,26.1,12.66,2454470.0,63063000000.0
2018-10-24,TCB,28.0,26.5,27.9,26.5,12.85,1535430.0,41820000000.0
2018-10-23,TCB,28.8,26.8,28.8,27.8,13.48,2307530.0,64280000000.0
2018-10-22,TCB,29.2,28.8,29.0,28.8,13.97,2026290.0,58597000000.0
2018-10-19,TCB,29.0,28.1,28.4,29.0,14.06,1454000.0,41744000000.0
2018-10-18,TCB,29.1,28.7,28.8,28.9,14.01,1487880.0,42985000000.0
2018-10-17,TCB,29.3,28.95,29.1,29.1,14.11,1972280.0,57521000000.0
2018-10-16,TCB,28.9,28.15,28.15,28.7,13.92,1363410.0,38794000000.0
2018-10-15,TCB,28.75,28.0,28.7,28.2,13.67,2085500.0,59321000000.0
2018-10-12,TCB,28.8,27.3,27.85,28.7,13.92,2298230.0,64734000000.0
2018-10-11,TCB,29.1,27.7,27.85,27.85,13.5,4366960.0,122888000000.0
2018-10-10,TCB,30.1,29.65,29.8,29.7,14.4,1689250.0,50456000000.0
2018-10-09,TCB,29.75,29.15,29.4,29.75,14.43,2656380.0,78496000000.0
2018-10-08,TCB,29.75,29.1,29.1,29.35,14.23,2101380.0,61807000000.0
2018-10-05,TCB,30.25,29.75,30.1,29.8,14.45,3156560.0,94615000000.0
2018-10-04,TCB,30.2,29.35,29.5,30.2,14.64,3273230.0,97819000000.0
2018-10-03,TCB,29.5,29.15,29.4,29.35,14.23,1405830.0,41233000000.0
2018-10-02,TCB,29.4,28.6,28.6,29.1,14.11,3139750.0,91326000000.0
2018-10-01,TCB,29.25,28.6,29.15,28.65,13.89,2816100.0,81449000000.0
2018-09-28,TCB,29.65,29.0,29.5,29.15,14.13,3943650.0,115479000000.0
2018-09-27,TCB,29.65,29.15,29.4,29.4,14.26,3663710.0,107869000000.0
2018-09-26,TCB,29.35,27.8,28.0,28.9,14.01,4516320.0,129878000000.0
2018-09-25,TCB,28.2,27.8,28.0,28.0,13.58,2261840.0,63452000000.0
2018-09-24,TCB,28.45,27.95,28.3,28.1,13.63,2213810.0,62405000000.0
2018-09-21,TCB,28.45,27.8,28.0,28.3,13.72,4008110.0,112730000000.0
2018-09-20,TCB,28.0,26.6,26.6,28.0,13.58,5779740.0,159818000000.0
2018-09-19,TCB,27.05,26.2,26.2,26.6,12.9,2934180.0,78278000000.0
2018-09-18,TCB,26.15,25.55,26.05,26.15,12.68,1059520.0,27569000000.0
2018-09-17,TCB,27.0,25.15,25.25,26.05,12.63,2714630.0,70144000000.0
2018-09-14,TCB,25.4,25.15,25.2,25.25,12.24,1343360.0,33950000000.0
2018-09-13,TCB,25.4,25.0,25.0,25.2,12.22,1105010.0,27784000000.0
2018-09-12,TCB,25.55,25.0,25.5,25.0,12.12,1460210.0,36910000000.0
2018-09-11,TCB,25.5,25.3,25.45,25.4,12.32,780150.0,19808000000.0
2018-09-10,TCB,25.5,25.0,25.4,25.5,12.36,1297720.0,32808000000.0
2018-09-07,TCB,25.3,24.9,25.0,25.25,12.24,2154200.0,54053000000.0
2018-09-06,TCB,25.9,24.8,25.8,24.8,12.03,2694080.0,67771000000.0
2018-09-05,TCB,26.25,25.75,26.1,25.8,12.51,1052150.0,27309000000.0
2018-09-04,TCB,26.6,26.05,26.3,26.1,12.66,991610.0,26060000000.0
2018-08-31,TCB,26.85,26.3,26.3,26.3,12.75,1723040.0,45652000000.0
2018-08-30,TCB,26.3,26.05,26.15,26.3,12.75,887840.0,23237000000.0
2018-08-29,TCB,26.35,26.1,26.25,26.15,12.68,778240.0,20372000000.0
2018-08-28,TCB,26.8,26.2,26.6,26.25,12.73,1630740.0,42991000000.0
2018-08-27,TCB,26.85,26.5,26.6,26.5,12.85,1480540.0,39433000000.0
2018-08-24,TCB,26.95,26.5,26.75,26.6,12.9,817010.0,21802000000.0
2018-08-23,TCB,27.15,26.65,27.0,26.75,12.97,1031560.0,27735000000.0
2018-08-22,TCB,27.4,26.55,26.7,26.65,12.92,1386850.0,37383000000.0
2018-08-21,TCB,26.65,26.25,26.5,26.5,12.85,904270.0,23916000000.0
2018-08-20,TCB,26.7,25.9,26.7,26.5,12.85,847610.0,22348000000.0
2018-08-17,TCB,26.9,26.5,26.5,26.5,12.85,691890.0,18442000000.0
2018-08-16,TCB,26.9,25.95,26.5,26.5,12.85,1576340.0,41422000000.0
2018-08-15,TCB,27.2,26.5,27.0,26.5,12.85,1030610.0,27758000000.0
2018-08-14,TCB,27.5,27.0,27.5,27.2,13.19,850440.0,23230000000.0
2018-08-13,TCB,27.65,26.8,27.0,27.45,13.31,1369550.0,37367000000.0
2018-08-10,TCB,27.7,26.4,27.4,27.2,13.19,2362660.0,63544000000.0
2018-08-09,TCB,28.3,27.4,27.9,27.4,13.29,2342630.0,65131000000.0
2018-08-08,TCB,28.15,27.4,28.15,27.75,13.46,1406450.0,38877000000.0
2018-08-07,TCB,28.2,27.4,27.75,27.95,13.55,1670400.0,46564000000.0
2018-08-06,TCB,28.3,27.8,28.0,28.0,13.58,1478320.0,41551000000.0
2018-08-03,TCB,28.9,28.0,28.6,28.35,13.75,2418140.0,68782000000.0
2018-08-02,TCB,28.5,27.0,27.3,28.5,13.82,3507500.0,97326000000.0
2018-08-01,TCB,28.65,27.15,27.9,27.55,13.36,2060620.0,57918000000.0
2018-07-31,TCB,27.9,26.0,26.15,27.8,13.48,4690660.0,127895000000.0
2018-07-30,TCB,26.2,25.9,25.95,26.1,12.66,1438740.0,37484000000.0
2018-07-27,TCB,26.2,25.6,25.8,25.95,12.58,1427670.0,36996000000.0
2018-07-26,TCB,26.25,25.5,26.0,25.8,12.51,645430.0,16685000000.0
2018-07-25,TCB,26.85,24.9,26.8,26.75,12.97,3348190.0,87498000000.0
2018-07-24,TCB,27.5,26.3,27.0,26.4,12.8,1019120.0,27296000000.0
2018-07-23,TCB,27.85,26.6,26.6,26.6,12.9,878370.0,23959000000.0
2018-07-20,TCB,27.9,27.2,27.9,27.9,13.53,1473990.0,40599000000.0
2018-07-19,TCB,28.0,27.5,28.0,27.9,13.53,680430.0,18920000000.0
2018-07-18,TCB,28.5,27.3,27.5,27.95,13.55,1139340.0,31966000000.0
2018-07-17,TCB,27.5,25.7,26.2,27.1,13.14,1174520.0,31371000000.0
2018-07-16,TCB,26.2,25.75,26.0,26.2,12.7,430160.0,11198000000.0
2018-07-13,TCB,26.5,26.0,26.4,26.2,12.7,406500.0,10651000000.0
2018-07-12,TCB,26.0,25.1,26.0,26.0,12.61,686180.0,17682000000.0
2018-07-11,TCB,27.1,25.75,27.1,25.75,12.49,1134570.0,29636000000.0
2018-07-10,TCB,28.5,27.5,28.5,27.65,13.41,549100.0,15383000000.0
2018-07-09,TCB,29.2,27.85,29.0,28.5,13.82,631240.0,18031000000.0
2018-07-06,TCB,29.0,27.0,28.0,28.8,13.97,1160990.0,32803000000.0
2018-07-05,TCB,28.85,27.0,28.85,28.15,13.65,1583450.0,45290000000.0
2018-07-04,TCB,81.0,76.1,80.5,81.0,13.09,1102650.0,86048000000.0
2018-07-03,TCB,88.3,81.8,87.5,81.8,13.22,2112230.0,174442000000.0
2018-07-02,TCB,91.8,87.0,91.8,87.9,14.21,669570.0,59374000000.0
2018-06-29,TCB,92.0,87.0,91.0,91.7,14.82,1583700.0,143625000000.0
2018-06-28,TCB,93.5,88.5,93.0,92.2,14.9,1319230.0,120962000000.0
2018-06-27,TCB,95.0,93.5,93.5,93.6,15.13,394860.0,37123000000.0
2018-06-26,TCB,95.5,94.2,94.4,95.0,15.35,493790.0,46844000000.0
2018-06-25,TCB,97.0,95.7,96.0,95.9,15.5,918340.0,88228000000.0
2018-06-22,TCB,95.1,93.6,95.1,95.0,15.35,328710.0,31006000000.0
2018-06-21,TCB,95.4,93.3,95.4,95.2,15.39,497790.0,46936000000.0
2018-06-20,TCB,96.5,93.1,95.0,95.2,15.39,554870.0,52735000000.0
2018-06-19,TCB,97.0,93.0,95.1,95.0,15.35,2092720.0,195913000000.0
2018-06-18,TCB,105.0,98.0,104.1,100.0,16.16,825810.0,84139000000.0
2018-06-15,TCB,105.5,103.5,105.5,105.2,17.0,723460.0,75845000000.0
2018-06-14,TCB,106.5,103.5,106.5,105.0,16.97,617130.0,64816000000.0
2018-06-13,TCB,108.0,104.5,105.0,105.4,17.03,772670.0,81435000000.0
2018-06-12,TCB,108.0,102.9,108.0,105.0,16.97,1139130.0,119534000000.0
2018-06-11,TCB,109.0,103.2,104.8,109.0,17.62,1229830.0,131239000000.0
2018-06-08,TCB,105.2,99.5,101.0,105.2,17.0,2008500.0,208546000000.0
2018-06-07,TCB,98.4,93.1,94.5,98.4,15.9,1376540.0,133518000000.0
2018-06-06,TCB,96.0,91.0,95.0,92.0,14.87,1605480.0,149273000000.0
2018-06-05,TCB,106.0,96.0,99.1,96.0,15.52,1357500.0,136004000000.0
2018-06-04,TCB,105.0,102.4,102.4,102.4,16.55,2811840.0,288192000000.0
